"id_hd";"REGION";"MEMBERS";"Weight"
3342;2;3;360.3307095
3343;3;3;360.3307095
3344;3;1;457.517035
3345;3;2;386.9712
3346;6;3;360.3307095
3347;4;1;457.517035
3348;2;2;386.9712
3349;6;3;360.3307095
3350;2;3;360.3307095
3351;4;3;360.3307095
3352;4;4;369.9241363
3353;2;4;369.9241363
3354;4;4;369.9241363
3355;6;4;369.9241363
3356;1;5;317.0452195
3357;6;1;457.517035
3358;2;3;360.3307095
3359;6;4;369.9241363
3360;1;2;386.9712
3361;1;5;317.0452195
3362;3;4;369.9241363
3363;3;3;360.3307095
3364;2;1;457.517035
3365;3;5;317.0452195
3366;2;3;360.3307095
3367;5;5;317.0452195
3368;5;4;369.9241363
3369;4;2;386.9712
3370;2;4;369.9241363
3371;3;4;369.9241363
3372;1;2;386.9712
3373;2;3;360.3307095
3374;1;4;369.9241363
3375;6;4;369.9241363
3376;4;1;457.517035
3377;3;4;369.9241363
3378;1;4;369.9241363
3379;4;2;386.9712
3380;3;4;369.9241363
3381;5;2;386.9712
3382;5;3;360.3307095
3383;1;5;317.0452195
3384;6;3;360.3307095
3385;5;2;386.9712
3386;3;3;360.3307095
3387;3;4;369.9241363
3388;3;1;457.517035
3389;5;5;317.0452195
3390;4;1;457.517035
3391;6;1;457.517035
3392;4;2;386.9712
3393;6;3;360.3307095
3394;3;4;369.9241363
3395;3;5;317.0452195
3396;2;3;360.3307095
3397;4;5;317.0452195
3398;3;2;386.9712
3399;6;2;386.9712
3400;5;2;386.9712
3401;2;3;360.3307095
3402;1;4;369.9241363
3403;6;4;369.9241363
3404;5;1;457.517035
3405;3;4;369.9241363
3406;6;4;369.9241363
3407;3;2;386.9712
3408;1;3;360.3307095
3409;3;5;317.0452195
3410;6;1;457.517035
3411;1;2;386.9712
3412;5;3;360.3307095
3413;6;3;360.3307095
3414;6;2;386.9712
3415;2;1;457.517035
3416;1;5;317.0452195
3417;4;4;369.9241363
3418;5;1;457.517035
3419;4;1;457.517035
3420;5;1;457.517035
3421;3;2;386.9712
3422;6;3;360.3307095
3423;4;4;369.9241363
3424;2;4;369.9241363
3425;1;5;317.0452195
3426;5;1;457.517035
3427;3;3;360.3307095
3428;2;5;317.0452195
3429;4;3;360.3307095
3430;3;4;369.9241363
3431;5;5;317.0452195
3432;4;1;457.517035
3433;6;2;386.9712
3434;5;2;386.9712
3435;5;3;360.3307095
3436;5;4;369.9241363
3437;4;5;317.0452195
3438;3;2;386.9712
3439;1;3;360.3307095
3440;1;3;360.3307095
3441;4;4;369.9241363
3442;6;2;386.9712
3443;4;1;457.517035
3444;2;4;369.9241363
3445;2;1;457.517035
3446;4;1;457.517035
3447;2;2;386.9712
3448;3;2;386.9712
3449;4;2;386.9712
3450;3;3;360.3307095
3451;1;3;360.3307095
3452;3;3;360.3307095
3453;5;4;369.9241363
3454;4;4;369.9241363
3455;5;5;317.0452195
3456;1;1;457.517035
3457;3;1;457.517035
3458;4;1;457.517035
3459;1;2;386.9712
3460;1;3;360.3307095
3461;3;4;369.9241363
3462;6;4;369.9241363
3463;3;4;369.9241363
3464;6;2;386.9712
3465;5;3;360.3307095
3466;2;2;386.9712
3467;1;2;386.9712
3468;6;3;360.3307095
3469;3;3;360.3307095
3470;3;4;369.9241363
3471;4;5;317.0452195
3472;3;1;457.517035
3473;1;1;457.517035
3474;4;2;386.9712
3475;6;2;386.9712
3476;2;3;360.3307095
3477;2;4;369.9241363
3478;4;5;317.0452195
3479;5;5;317.0452195
3480;4;1;457.517035
3481;2;4;369.9241363
3482;5;1;457.517035
3483;6;2;386.9712
3484;6;4;369.9241363
3485;6;1;457.517035
3486;5;2;386.9712
3487;3;1;457.517035
3488;5;1;457.517035
3489;2;3;360.3307095
3490;6;5;317.0452195
3491;3;4;369.9241363
3492;6;2;386.9712
3493;1;4;369.9241363
3494;6;2;386.9712
3495;6;3;360.3307095
3496;3;1;457.517035
3497;6;1;457.517035
3498;3;2;386.9712
3499;4;3;360.3307095
3500;4;4;369.9241363
3501;6;4;369.9241363
3502;3;5;317.0452195
3503;4;1;457.517035
3504;4;2;386.9712
3505;3;4;369.9241363
3506;6;3;360.3307095
3507;2;5;317.0452195
3508;5;5;317.0452195
3509;5;3;360.3307095
3510;6;1;457.517035
3511;2;1;457.517035
3512;2;3;360.3307095
3513;4;3;360.3307095
3514;1;5;317.0452195
3515;5;2;386.9712
3516;2;1;457.517035
3517;6;1;457.517035
3518;1;4;369.9241363
3519;5;5;317.0452195
3520;3;3;360.3307095
3521;4;4;369.9241363
3522;1;3;360.3307095
3523;5;5;317.0452195
3524;1;2;386.9712
3525;2;5;317.0452195
3526;2;4;369.9241363
3527;4;2;386.9712
3528;3;1;457.517035
3529;2;3;360.3307095
3530;3;2;386.9712
3531;6;3;360.3307095
3532;6;3;360.3307095
3533;4;4;369.9241363
3534;6;4;369.9241363
3535;4;2;386.9712
3536;5;4;369.9241363
3537;5;2;386.9712
3538;3;4;369.9241363
3539;1;4;369.9241363
3540;5;2;386.9712
3541;5;2;386.9712
3542;6;3;360.3307095
3543;2;4;369.9241363
3544;4;4;369.9241363
3545;2;3;360.3307095
3546;1;3;360.3307095
3547;1;4;369.9241363
3548;3;4;369.9241363
3549;6;2;386.9712
3550;1;3;360.3307095
3551;5;4;369.9241363
3552;6;1;457.517035
3553;3;2;386.9712
3554;3;2;386.9712
3555;2;2;386.9712
3556;4;1;457.517035
3557;5;2;386.9712
3558;2;3;360.3307095
3559;1;2;386.9712
3560;3;2;386.9712
3561;6;1;457.517035
3562;4;1;457.517035
3563;6;2;386.9712
3564;6;3;360.3307095
3565;3;5;317.0452195
3566;5;5;317.0452195
3567;3;1;457.517035
3568;6;1;457.517035
3569;2;2;386.9712
3570;6;2;386.9712
3571;2;4;369.9241363
3572;6;5;317.0452195
3573;5;5;317.0452195
3574;1;5;317.0452195
3575;2;2;386.9712
3576;5;1;457.517035
3577;4;1;457.517035
3578;2;3;360.3307095
3579;2;5;317.0452195
3580;3;5;317.0452195
3581;4;1;457.517035
3582;2;1;457.517035
3583;1;3;360.3307095
3584;6;4;369.9241363
3585;4;5;317.0452195
3586;3;1;457.517035
3587;1;2;386.9712
3588;1;2;386.9712
3589;3;3;360.3307095
3590;6;3;360.3307095
3591;5;5;317.0452195
3592;1;5;317.0452195
3593;5;1;457.517035
3594;4;1;457.517035
3595;5;3;360.3307095
3596;3;4;369.9241363
3597;4;5;317.0452195
3598;5;1;457.517035
3599;1;3;360.3307095
3600;4;3;360.3307095
3601;2;4;369.9241363
3602;3;5;317.0452195
3603;2;1;457.517035
3604;6;5;317.0452195
3605;2;1;457.517035
3606;6;3;360.3307095
3607;6;1;457.517035
3608;4;2;386.9712
3609;1;3;360.3307095
3610;3;1;457.517035
3611;1;4;369.9241363
3612;6;2;386.9712
3613;2;5;317.0452195
3614;6;3;360.3307095
3615;6;5;317.0452195
3616;6;3;360.3307095
3617;1;1;457.517035
3618;2;2;386.9712
3619;1;3;360.3307095
3620;3;1;457.517035
3621;1;2;386.9712
3622;2;2;386.9712
3623;6;3;360.3307095
3624;6;5;317.0452195
3625;2;4;369.9241363
3626;3;2;386.9712
3627;3;3;360.3307095
3628;6;2;386.9712
3629;4;2;386.9712
3630;1;1;457.517035
3631;3;5;317.0452195
3632;3;2;386.9712
3633;2;4;369.9241363
3634;6;3;360.3307095
3635;6;4;369.9241363
3636;4;3;360.3307095
3637;5;2;386.9712
3638;2;1;457.517035
3639;6;1;457.517035
3640;4;2;386.9712
3641;3;2;386.9712
3642;6;2;386.9712
3643;5;3;360.3307095
3644;3;4;369.9241363
3645;3;4;369.9241363
3646;6;5;317.0452195
3647;2;2;386.9712
3648;3;2;386.9712
